INVOICE_ID,SUPPLIER_ID,PURCHASE_ORDER_ID,INVOICE_DATE,AMOUNT_EXCLUDING_TAX,TAX_AMOUNT,TOTAL_AMOUNT,CURRENCY_CODE
293548,1,1825,2022-01-05,6840.00,684.00,7524.00,
293555,4,1826,2022-01-05,1409832.00,211474.80,1621306.80,
293559,7,1827,2022-01-05,625383.80,93807.57,719191.37,
293973,1,1828,2022-01-06,4218.00,421.80,4639.80,
293980,4,1829,2022-01-06,1411830.00,211774.50,1623604.50,
293984,7,1830,2022-01-06,627253.90,94088.09,721341.99,
294505,1,1831,2022-01-07,8550.00,855.00,9405.00,
294512,4,1832,2022-01-07,1418928.00,212839.20,1631767.20,
294516,7,1833,2022-01-07,627392.90,94108.94,721501.84,
295067,4,1834,2022-01-08,1420974.00,213146.10,1634120.10,
295071,7,1835,2022-01-08,627858.60,94178.79,722037.39,
295772,4,1836,2022-01-11,1427298.00,214094.70,1641392.70,
295776,7,1837,2022-01-11,629864.00,94479.60,724343.60,
295782,4,1838,2022-01-11,3264.00,489.60,3753.60,
295784,7,1839,2022-01-11,380.00,57.00,437.00,
295971,4,1840,2022-01-12,1430958.00,214643.70,1645601.70,
295975,7,1841,2022-01-12,630041.10,94506.17,724547.27,
296402,4,1842,2022-01-13,1432074.00,214811.10,1646885.10,
296406,7,1843,2022-01-13,630669.70,94600.46,725270.16,
296773,4,1844,2022-01-14,1433322.00,214998.30,1648320.30,
296777,7,1845,2022-01-14,631124.90,94668.74,725793.64,
297040,4,1846,2022-01-15,1434258.00,215138.70,1649396.70,
297044,7,1847,2022-01-15,632870.60,94930.59,727801.19,
297691,4,1848,2022-01-18,1433814.00,215072.10,1648886.10,
297695,7,1849,2022-01-18,635947.30,95392.10,731339.40,
297700,4,1850,2022-01-18,1866.00,279.90,2145.90,
298103,4,1851,2022-01-19,1438488.00,215773.20,1654261.20,
298107,7,1852,2022-01-19,635219.80,95282.97,730502.77,
298391,4,1853,2022-01-20,1438554.00,215783.10,1654337.10,
298395,7,1854,2022-01-20,634898.00,95234.70,730132.70,
298653,4,1855,2022-01-21,1441056.00,216158.40,1657214.40,
298657,7,1856,2022-01-21,634508.70,95176.31,729685.01,
299000,4,1857,2022-01-22,1445040.00,216756.00,1661796.00,
299004,7,1858,2022-01-22,635978.60,95396.79,731375.39,
299571,4,1859,2022-01-25,1446972.00,217045.80,1664017.80,
299575,7,1860,2022-01-25,638523.30,95778.50,734301.80,
299579,4,1861,2022-01-25,2700.00,405.00,3105.00,
299581,7,1862,2022-01-25,850.00,127.50,977.50,
299914,4,1863,2022-01-26,1450662.00,217599.30,1668261.30,
299918,7,1864,2022-01-26,640661.90,96099.29,736761.19,
300351,4,1865,2022-01-27,1454994.00,218249.10,1673243.10,
300355,7,1866,2022-01-27,641457.00,96218.55,737675.55,
300599,4,1867,2022-01-28,1456212.00,218431.80,1674643.80,
300603,7,1868,2022-01-28,640897.70,96134.66,737032.36,
300914,4,1869,2022-01-29,1457418.00,218612.70,1676030.70,
300918,7,1870,2022-01-29,640492.00,96073.80,736565.80,
301427,4,1871,2022-02-01,1460424.00,219063.60,1679487.60,
301431,7,1872,2022-02-01,641013.00,96151.95,737164.95,
301437,4,1873,2022-02-01,2268.00,340.20,2608.20,
301440,7,1874,2022-02-01,456.80,68.52,525.32,
301702,4,1875,2022-02-02,1463556.00,219533.40,1683089.40,
301706,7,1876,2022-02-02,640895.50,96134.33,737029.83,
301943,4,1877,2022-02-03,1464432.00,219664.80,1684096.80,
301947,7,1878,2022-02-03,640336.20,96050.43,736386.63,
302349,4,1879,2022-02-04,1465704.00,219855.60,1685559.60,
302353,7,1880,2022-02-04,640721.80,96108.27,736830.07,
302709,4,1881,2022-02-05,1467138.00,220070.70,1687208.70,
302713,7,1882,2022-02-05,640962.90,96144.44,737107.34,
303148,4,1883,2022-02-08,1468164.00,220224.60,1688388.60,
303152,7,1884,2022-02-08,640787.60,96118.14,736905.74,
303154,4,1885,2022-02-08,756.00,113.40,869.40,
303157,7,1886,2022-02-08,266.80,40.02,306.82,
303410,4,1887,2022-02-09,1468770.00,220315.50,1689085.50,
303414,7,1888,2022-02-09,639939.40,95990.91,735930.31,
303650,4,1889,2022-02-10,1469136.00,220370.40,1689506.40,
303654,7,1890,2022-02-10,641025.30,96153.80,737179.10,
303852,4,1891,2022-02-11,1468104.00,220215.60,1688319.60,
303856,7,1892,2022-02-11,640542.80,96081.42,736624.22,
304129,4,1893,2022-02-12,1468668.00,220300.20,1688968.20,
304133,7,1894,2022-02-12,644068.90,96610.34,740679.24,
304729,4,1895,2022-02-15,1471806.00,220770.90,1692576.90,
304733,7,1896,2022-02-15,645089.20,96763.38,741852.58,
304736,4,1897,2022-02-15,444.00,66.60,510.60,
304738,7,1898,2022-02-15,1190.00,178.50,1368.50,
305008,4,1899,2022-02-16,1470258.00,220538.70,1690796.70,
305012,7,1900,2022-02-16,645851.70,96877.76,742729.46,
305231,4,1901,2022-02-17,1471092.00,220663.80,1691755.80,
305235,7,1902,2022-02-17,646822.40,97023.36,743845.76,
305624,4,1903,2022-02-18,1472520.00,220878.00,1693398.00,
305628,7,1904,2022-02-18,646882.60,97032.39,743914.99,
305986,4,1905,2022-02-19,1474416.00,221162.40,1695578.40,
305990,7,1906,2022-02-19,646323.30,96948.50,743271.80,
306562,4,1907,2022-02-22,1475400.00,221310.00,1696710.00,
306566,7,1908,2022-02-22,647294.00,97094.10,744388.10,
306571,4,1909,2022-02-22,1740.00,261.00,2001.00,
306573,7,1910,2022-02-22,1700.00,255.00,1955.00,
306782,4,1911,2022-02-23,1477128.00,221569.20,1698697.20,
306786,7,1912,2022-02-23,648341.70,97251.26,745592.96,
307152,4,1913,2022-02-24,1477572.00,221635.80,1699207.80,
307156,7,1914,2022-02-24,649454.90,97418.24,746873.14,
307676,4,1915,2022-02-25,1480314.00,222047.10,1702361.10,
307680,7,1916,2022-02-25,650308.60,97546.29,747854.89,
308017,4,1917,2022-02-26,1482708.00,222406.20,1705114.20,
308021,7,1918,2022-02-26,651747.00,97762.05,749509.05,
308681,4,1919,2022-02-29,1483608.00,222541.20,1706149.20,
308685,7,1920,2022-02-29,653995.20,98099.28,752094.48,
308687,4,1921,2022-02-29,252.00,37.80,289.80,
309150,4,1922,2022-03-01,1488108.00,223216.20,1711324.20,
309154,7,1923,2022-03-01,658153.80,98723.07,756876.87,
309607,4,1924,2022-03-02,1489032.00,223354.80,1712386.80,
309611,7,1925,2022-03-02,661414.70,99212.21,760626.91,
310079,4,1926,2022-03-03,1492530.00,223879.50,1716409.50,
310083,7,1927,2022-03-03,661201.00,99180.15,760381.15,
310481,4,1928,2022-03-04,1495038.00,224255.70,1719293.70,
310485,7,1929,2022-03-04,664496.90,99674.54,764171.44,
310928,4,1930,2022-03-07,1494888.00,224233.20,1719121.20,
310932,7,1931,2022-03-07,666021.40,99903.21,765924.61,
310936,4,1932,2022-03-07,1344.00,201.60,1545.60,
311142,4,1933,2022-03-08,1497384.00,224607.60,1721991.60,
311146,7,1934,2022-03-08,665094.80,99764.22,764859.02,
311559,4,1935,2022-03-09,1498320.00,224748.00,1723068.00,
311563,7,1936,2022-03-09,665895.50,99884.33,765779.83,
311847,4,1937,2022-03-10,1500072.00,225010.80,1725082.80,
311851,7,1938,2022-03-10,667666.80,100150.02,767816.82,
312187,4,1939,2022-03-11,1499160.00,224874.00,1724034.00,
312191,7,1940,2022-03-11,667261.10,100089.17,767350.27,
312629,4,1941,2022-03-14,1499076.00,224861.40,1723937.40,
312633,7,1942,2022-03-14,670178.60,100526.79,770705.39,
312833,4,1943,2022-03-15,1501194.00,225179.10,1726373.10,
312837,7,1944,2022-03-15,670299.30,100544.90,770844.20,
313172,4,1945,2022-03-16,1499778.00,224966.70,1724744.70,
313176,7,1946,2022-03-16,670732.50,100609.88,771342.38,
313463,4,1947,2022-03-17,1500102.00,225015.30,1725117.30,
313467,7,1948,2022-03-17,670948.20,100642.23,771590.43,
313740,4,1949,2022-03-18,1498686.00,224802.90,1723488.90,
313744,7,1950,2022-03-18,670657.70,100598.66,771256.36,
314137,4,1951,2022-03-21,1498878.00,224831.70,1723709.70,
314141,7,1952,2022-03-21,670288.40,100543.26,770831.66,
314144,4,1953,2022-03-21,2472.00,370.80,2842.80,
314146,7,1954,2022-03-21,95.00,14.25,109.25,
314640,4,1955,2022-03-22,1504134.00,225620.10,1729754.10,
314644,7,1956,2022-03-22,671533.30,100730.00,772263.30,
315173,4,1957,2022-03-23,1506534.00,225980.10,1732514.10,
315177,7,1958,2022-03-23,673134.80,100970.22,774105.02,
315720,4,1959,2022-03-24,1510368.00,226555.20,1736923.20,
315724,7,1960,2022-03-24,676384.80,101457.72,777842.52,
316002,4,1961,2022-03-25,1511544.00,226731.60,1738275.60,
316006,7,1962,2022-03-25,677355.50,101603.33,778958.83,
316459,4,1963,2022-03-28,1516992.00,227548.80,1744540.80,
316463,7,1964,2022-03-28,678810.50,101821.58,780632.08,
316467,4,1965,2022-03-28,2022.00,303.30,2325.30,
316469,7,1966,2022-03-28,1530.00,229.50,1759.50,
316897,4,1967,2022-03-29,1521024.00,228153.60,1749177.60,
316901,7,1968,2022-03-29,682296.20,102344.43,784640.63,
317287,4,1969,2022-03-30,1520640.00,228096.00,1748736.00,
317291,7,1970,2022-03-30,683256.10,102488.42,785744.52,
317697,4,1971,2022-03-31,1525164.00,228774.60,1753938.60,
317701,7,1972,2022-03-31,688769.40,103315.41,792084.81,
318140,4,1973,2022-04-01,1530114.00,229517.10,1759631.10,
318144,7,1974,2022-04-01,689807.60,103471.14,793278.74,
318567,4,1975,2022-04-04,1532244.00,229836.60,1762080.60,
318571,7,1976,2022-04-04,689248.30,103387.25,792635.55,
318574,4,1977,2022-04-04,2388.00,358.20,2746.20,
318924,4,1978,2022-04-05,1534914.00,230237.10,1765151.10,
318928,7,1979,2022-04-05,688786.00,103317.90,792103.90,
319203,4,1980,2022-04-06,1535862.00,230379.30,1766241.30,
319207,7,1981,2022-04-06,690674.50,103601.18,794275.68,
319466,4,1982,2022-04-07,1535670.00,230350.50,1766020.50,
319470,7,1983,2022-04-07,693005.20,103950.78,796955.98,
319789,4,1984,2022-04-08,1536852.00,230527.80,1767379.80,
319793,7,1985,2022-04-08,692663.40,103899.51,796562.91,
320525,4,1986,2022-04-11,1541142.00,231171.30,1772313.30,
320529,7,1987,2022-04-11,692807.90,103921.19,796729.09,
320535,4,1988,2022-04-11,3114.00,467.10,3581.10,
320538,7,1989,2022-04-11,1665.00,249.75,1914.75,
320947,4,1990,2022-04-12,1547232.00,232084.80,1779316.80,
320951,7,1991,2022-04-12,697914.90,104687.24,802602.14,
321171,4,1992,2022-04-13,1547916.00,232187.40,1780103.40,
321175,7,1993,2022-04-13,698885.60,104832.84,803718.44,
321596,4,1994,2022-04-14,1548210.00,232231.50,1780441.50,
321600,7,1995,2022-04-14,699945.60,104991.84,804937.44,
322092,4,1996,2022-04-15,1550214.00,232532.10,1782746.10,
322096,7,1997,2022-04-15,702656.30,105398.45,808054.75,
322750,4,1998,2022-04-18,1552284.00,232842.60,1785126.60,
322754,7,1999,2022-04-18,705151.30,105772.70,810924.00,
322759,4,2000,2022-04-18,2316.00,347.40,2663.40,
322761,7,2001,2022-04-18,522.50,78.38,600.88,
323271,4,2002,2022-04-19,1557522.00,233628.30,1791150.30,
323275,7,2003,2022-04-19,705055.90,105758.39,810814.29,
323669,4,2004,2022-04-20,1561956.00,234293.40,1796249.40,
323673,7,2005,2022-04-20,706329.50,105949.43,812278.93,
323886,4,2006,2022-04-21,1561800.00,234270.00,1796070.00,
323890,7,2007,2022-04-21,709406.20,106410.93,815817.13,
324246,4,2008,2022-04-22,1566474.00,234971.10,1801445.10,
324250,7,2009,2022-04-22,710174.10,106526.12,816700.22,
324766,4,2010,2022-04-25,1569786.00,235467.90,1805253.90,
324770,7,2011,2022-04-25,710994.80,106649.22,817644.02,
324772,4,2012,2022-04-25,1824.00,273.60,2097.60,
324775,7,2013,2022-04-25,696.30,104.45,800.75,
324971,4,2014,2022-04-26,1570590.00,235588.50,1806178.50,
324975,7,2015,2022-04-26,710451.80,106567.77,817019.57,
325434,4,2016,2022-04-27,1572678.00,235901.70,1808579.70,
325438,7,2017,2022-04-27,711972.40,106795.86,818768.26,
325765,4,2018,2022-04-28,1573710.00,236056.50,1809766.50,
325769,7,2019,2022-04-28,712433.10,106864.97,819298.07,
326263,4,2020,2022-04-29,1578852.00,236827.80,1815679.80,
326267,7,2021,2022-04-29,714358.00,107153.70,821511.70,
326957,4,2022,2022-05-02,1581888.00,237283.20,1819171.20,
326961,7,2023,2022-05-02,715626.20,107343.93,822970.13,
326963,7,2024,2022-05-02,1190.00,178.50,1368.50,
327156,4,2025,2022-05-03,1580898.00,237134.70,1818032.70,
327160,7,2026,2022-05-03,716498.40,107474.76,823973.16,
327513,4,2027,2022-05-04,1582926.00,237438.90,1820364.90,
327517,7,2028,2022-05-04,718933.10,107839.97,826773.07,
328060,4,2029,2022-05-05,1584882.00,237732.30,1822614.30,
328064,7,2030,2022-05-05,719008.10,107851.22,826859.32,
328563,4,2031,2022-05-06,1587252.00,238087.80,1825339.80,
328567,7,2032,2022-05-06,721567.50,108235.13,829802.63,
329263,4,2033,2022-05-09,1591722.00,238758.30,1830480.30,
329267,7,2034,2022-05-09,721951.10,108292.67,830243.77,
329271,4,2035,2022-05-09,1866.00,279.90,2145.90,
329273,7,2036,2022-05-09,850.00,127.50,977.50,
329610,4,2037,2022-05-10,1593708.00,239056.20,1832764.20,
329614,7,2038,2022-05-10,722260.00,108339.00,830599.00,
329829,4,2039,2022-05-11,1593408.00,239011.20,1832419.20,
329833,7,2040,2022-05-11,722139.50,108320.93,830460.43,
330261,4,2041,2022-05-12,1596996.00,239549.40,1836545.40,
330265,7,2042,2022-05-12,723497.70,108524.66,832022.36,
330636,4,2043,2022-05-13,1598304.00,239745.60,1838049.60,
330640,7,2044,2022-05-13,723322.40,108498.36,831820.76,
331413,4,2045,2022-05-16,1603452.00,240517.80,1843969.80,
331417,7,2046,2022-05-16,723181.50,108477.23,831658.73,
331420,4,2047,2022-05-16,1554.00,233.10,1787.10,
331723,4,2048,2022-05-17,1607616.00,241142.40,1848758.40,
331727,7,2049,2022-05-17,722585.40,108387.81,830973.21,
331964,4,2050,2022-05-18,1607124.00,241068.60,1848192.60,
331968,7,2051,2022-05-18,722733.50,108410.03,831143.53,
332330,4,2052,2022-05-19,1610298.00,241544.70,1851842.70,
332334,7,2053,2022-05-19,723976.40,108596.46,832572.86,
332867,4,2054,2022-05-20,1613106.00,241965.90,1855071.90,
332871,7,2055,2022-05-20,729688.30,109453.25,839141.55,
333457,4,2056,2022-05-23,1616604.00,242490.60,1859094.60,
333461,7,2057,2022-05-23,732075.50,109811.33,841886.83,
333464,4,2058,2022-05-23,756.00,113.40,869.40,
333466,7,2059,2022-05-23,384.00,57.60,441.60,
333712,4,2060,2022-05-24,1616370.00,242455.50,1858825.50,
333716,7,2061,2022-05-24,732580.40,109887.06,842467.46,
334071,4,2062,2022-05-25,1618332.00,242749.80,1861081.80,
334075,7,2063,2022-05-25,732686.10,109902.92,842589.02,
334383,4,2064,2022-05-26,1618188.00,242728.20,1860916.20,
334387,7,2065,2022-05-26,732774.00,109916.10,842690.10,
334870,4,2066,2022-05-27,1619580.00,242937.00,1862517.00,
334874,7,2067,2022-05-27,736375.00,110456.25,846831.25,
335502,4,2068,2022-05-30,1624638.00,243695.70,1868333.70,
335506,7,2069,2022-05-30,737158.80,110573.82,847732.62,
335510,4,2070,2022-05-30,1164.00,174.60,1338.60,
335843,4,2071,2022-05-31,1627734.00,244160.10,1871894.10,
335847,7,2072,2022-05-31,738942.70,110841.41,849784.11,
